hour_ts,airline,tweet_volume,neg_volume,avg_retweets,avg_conf,hashtag_rate,mention_rate,neg_rate,tweet_volume_roll_mean,tweet_volume_roll_std,tweet_volume_z,neg_rate_roll_mean,neg_rate_roll_std,neg_rate_z,avg_retweets_roll_mean,avg_retweets_roll_std,avg_retweets_z,hashtag_rate_roll_mean,hashtag_rate_roll_std,hashtag_rate_z,neg_rate_diff,if_score,if_anomaly,oc_score,oc_anomaly,both_anomaly
2015-02-20 09:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.18107845173911113,0,-0.0001655674568062926,1,0
2015-02-20 10:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.18107845173911113,0,-0.0001655674568062926,1,0
2015-02-20 11:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.18107845173911113,0,-0.0001655674568062926,1,0
2015-02-20 12:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.18107845173911113,0,-0.0001655674568062926,1,0
2015-02-20 13:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.18107845173911113,0,-0.0001655674568062926,1,0
2015-02-20 14:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.18107845173911113,0,-0.0001655674568062926,1,0
2015-02-20 15:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.18107845173911113,0,-0.0001655674568062926,1,0
2015-02-20 16:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.18107845173911113,0,-0.0001655674568062926,1,0
2015-02-20 17:00:00+00:00,American,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0833333333333333,0.2823298512866399,3.246793289796359,0.0416666666666666,0.2041241452319315,4.694855340334425,0.0,,0.0,0.0,,0.0,1.0,0.01182296446332265,0,1.4244774090510504e-05,0,0
2015-02-20 18:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,-1.0,0.10195486337704579,0,0.02447175320607098,0,0
2015-02-20 19:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.18487746599278193,0,0.015923756742205586,0,0
2015-02-20 20:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.18487746599278193,0,0.015923756742205586,0,0
2015-02-20 21:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.18487746599278193,0,0.015923756742205586,0,0
2015-02-20 22:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.18487746599278193,0,0.015923756742205586,0,0
2015-02-20 23:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-21 00:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-21 01:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-21 02:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-21 03:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-21 04:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
